Row ID|Order ID|Order Date|Ship Date|Ship Mode|Customer ID|Customer Name|Segment|Country|City|State|Postal Code|Region|Product ID|Category|Sub-Category|Product Name|Sales|Quantity|Discount|Profit
7636|US-2019-158526|2019-12-29|2020-01-01|Second Class|KH-16360|Katherine Hughes|Consumer|United States|Louisville|Kentucky|40214|South|FUR-CH-10004495|Furniture|Chairs|Global Leather and Oak Executive Chair, Black|300.9800|1|0.00|87.2842000000000000
7637|US-2019-158526|2019-12-29|2020-01-01|Second Class|KH-16360|Katherine Hughes|Consumer|United States|Louisville|Kentucky|40214|South|FUR-CH-10001270|Furniture|Chairs|Harbour Creations Steel Folding Chair|258.7500|3|0.00|77.6250000000000000
7638|CA-2019-104885|2019-03-02|2019-03-08|Standard Class|DB-13555|Dorothy Badders|Corporate|United States|Newark|Delaware|19711|East|OFF-AR-10001615|Office Supplies|Art|Newell 34|59.5200|3|0.00|15.4752000000000000
7639|CA-2019-104885|2019-03-02|2019-03-08|Standard Class|DB-13555|Dorothy Badders|Corporate|United States|Newark|Delaware|19711|East|OFF-EN-10003286|Office Supplies|Envelopes|Staple envelope|57.9600|7|0.00|27.2412000000000000
7640|CA-2019-104885|2019-03-02|2019-03-08|Standard Class|DB-13555|Dorothy Badders|Corporate|United States|Newark|Delaware|19711|East|FUR-BO-10003660|Furniture|Bookcases|Bush Cubix Collection Bookcases, Fully Assembled|441.9600|2|0.00|101.6508000000000000
7641|CA-2019-104885|2019-03-02|2019-03-08|Standard Class|DB-13555|Dorothy Badders|Corporate|United States|Newark|Delaware|19711|East|OFF-PA-10002764|Office Supplies|Paper|Easy-staple paper|68.0400|6|0.00|33.3396000000000000
7642|US-2018-157490|2018-10-06|2018-10-07|First Class|LB-16795|Laurel Beltran|Home Office|United States|Pueblo|Colorado|81001|West|TEC-MA-10001695|Technology|Machines|Zebra GK420t Direct Thermal/Thermal Transfer Printer|703.7100|6|0.70|-938.2800000000000000
7643|US-2018-157490|2018-10-06|2018-10-07|First Class|LB-16795|Laurel Beltran|Home Office|United States|Pueblo|Colorado|81001|West|OFF-BI-10002824|Office Supplies|Binders|Recycled Easel Ring Binders|17.9040|4|0.70|-14.9200000000000000
7644|US-2018-157490|2018-10-06|2018-10-07|First Class|LB-16795|Laurel Beltran|Home Office|United States|Pueblo|Colorado|81001|West|OFF-BI-10002571|Office Supplies|Binders|Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2"|11.9760|4|0.70|-9.1816000000000000
7645|US-2018-157490|2018-10-06|2018-10-07|First Class|LB-16795|Laurel Beltran|Home Office|United States|Pueblo|Colorado|81001|West|TEC-AC-10001553|Technology|Accessories|Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack|67.9600|5|0.20|0.8495000000000030
7646|CA-2017-161452|2017-04-05|2017-04-11|Standard Class|CA-11965|Carol Adams|Corporate|United States|Los Angeles|California|90036|West|FUR-CH-10003973|Furniture|Chairs|GuestStacker Chair with Chrome Finish Legs|892.2240|3|0.20|89.2224000000000000
7647|US-2016-115196|2016-09-09|2016-09-13|Standard Class|DL-12925|Daniel Lacy|Consumer|United States|Greenville|North Carolina|27834|South|TEC-MA-10002073|Technology|Machines|3D Systems Cube Printer, 2nd Generation, White|1299.9900|2|0.50|-571.9956000000000000
7648|CA-2018-138968|2018-03-15|2018-03-16|First Class|FC-14335|Fred Chung|Corporate|United States|San Francisco|California|94110|West|OFF-BI-10003529|Office Supplies|Binders|Avery Round Ring Poly Binders|4.5440|2|0.20|1.6472000000000000
7649|CA-2018-138968|2018-03-15|2018-03-16|First Class|FC-14335|Fred Chung|Corporate|United States|San Francisco|California|94110|West|FUR-CH-10000309|Furniture|Chairs|Global Comet Stacking Arm Chair|1352.0320|4|0.20|84.5020000000000000
7650|CA-2017-101889|2017-12-27|2017-12-31|Standard Class|DB-13120|David Bremer|Corporate|United States|Marion|Ohio|43302|East|FUR-TA-10004154|Furniture|Tables|Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer|1548.9900|9|0.40|-464.6970000000000000
7651|CA-2017-101889|2017-12-27|2017-12-31|Standard Class|DB-13120|David Bremer|Corporate|United States|Marion|Ohio|43302|East|OFF-EN-10003286|Office Supplies|Envelopes|Staple envelope|19.8720|3|0.20|6.7068000000000000
7652|CA-2019-110821|2019-08-07|2019-08-08|First Class|CK-12205|Chloris Kastensmidt|Consumer|United States|Dallas|Texas|75081|Central|TEC-AC-10001552|Technology|Accessories|Logitech K350 2.4Ghz Wireless Keyboard|119.4480|3|0.20|-13.4379000000000000
7653|CA-2019-110821|2019-08-07|2019-08-08|First Class|CK-12205|Chloris Kastensmidt|Consumer|United States|Dallas|Texas|75081|Central|OFF-ST-10002790|Office Supplies|Storage|Safco Industrial Shelving|118.1600|2|0.20|-25.1090000000000000
7654|CA-2017-121552|2017-03-22|2017-03-27|Standard Class|FW-14395|Fred Wasserman|Corporate|United States|Huntsville|Alabama|35810|South|OFF-AR-10003217|Office Supplies|Art|Newell 316|19.5600|4|0.00|5.4768000000000000
7655|CA-2017-107685|2017-11-30|2017-12-02|Second Class|JM-15865|John Murray|Consumer|United States|Las Vegas|Nevada|89115|West|FUR-FU-10002813|Furniture|Furnishings|DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size|80.9600|4|0.00|29.1456000000000000
7656|CA-2017-107685|2017-11-30|2017-12-02|Second Class|JM-15865|John Murray|Consumer|United States|Las Vegas|Nevada|89115|West|OFF-PA-10003848|Office Supplies|Paper|Xerox 1997|25.9200|4|0.00|12.4416000000000000
7657|US-2016-120740|2016-04-15|2016-04-15|Same Day|PS-18970|Paul Stevenson|Home Office|United States|Los Angeles|California|90049|West|OFF-AP-10000240|Office Supplies|Appliances|Belkin F9G930V10-GRY 9 Outlet Surge|106.9600|2|0.00|31.0184000000000000
7658|US-2016-120740|2016-04-15|2016-04-15|Same Day|PS-18970|Paul Stevenson|Home Office|United States|Los Angeles|California|90049|West|FUR-FU-10004091|Furniture|Furnishings|Howard Miller 13" Diameter Goldtone Round Wall Clock|187.7600|4|0.00|76.9816000000000000
7659|CA-2019-155740|2019-07-30|2019-08-02|First Class|TC-21475|Tony Chapman|Home Office|United States|Lakewood|Ohio|44107|East|OFF-BI-10001071|Office Supplies|Binders|GBC ProClick Punch Binding System|76.7760|4|0.70|-53.7432000000000000
7660|CA-2019-146493|2019-06-01|2019-06-05|Standard Class|CV-12805|Cynthia Voltz|Corporate|United States|Fremont|Nebraska|68025|Central|OFF-BI-10003676|Office Supplies|Binders|GBC Standard Recycled Report Covers, Clear Plastic Sheets|53.9000|5|0.00|25.8720000000000000
7661|CA-2016-105417|2016-01-07|2016-01-12|Standard Class|VS-21820|Vivek Sundaresam|Consumer|United States|Huntsville|Texas|77340|Central|FUR-FU-10004864|Furniture|Furnishings|Howard Miller 14-1/2" Diameter Chrome Round Wall Clock|76.7280|3|0.60|-53.7096000000000000
7662|CA-2016-105417|2016-01-07|2016-01-12|Standard Class|VS-21820|Vivek Sundaresam|Consumer|United States|Huntsville|Texas|77340|Central|OFF-BI-10003708|Office Supplies|Binders|Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1"|10.4300|7|0.80|-18.2525000000000000
7663|US-2019-141509|2019-09-29|2019-10-01|First Class|SC-20575|Sonia Cooley|Consumer|United States|Los Angeles|California|90036|West|OFF-AR-10002067|Office Supplies|Art|Newell 334|99.2000|5|0.00|25.7920000000000000
7664|CA-2019-139493|2019-09-13|2019-09-19|Standard Class|SG-20605|Speros Goranitis|Consumer|United States|Asheville|North Carolina|28806|South|OFF-AR-10003158|Office Supplies|Art|Fluorescent Highlighters by Dixon|15.9200|5|0.20|2.7860000000000000
7665|CA-2016-151967|2016-10-22|2016-10-26|Standard Class|NB-18580|Nicole Brennan|Corporate|United States|Bossier City|Louisiana|71111|South|FUR-FU-10000193|Furniture|Furnishings|Tenex Chairmats For Use with Hard Floors|129.9200|4|0.00|10.3936000000000000
7666|US-2018-140158|2018-10-04|2018-10-08|Standard Class|DR-12940|Daniel Raglin|Home Office|United States|Providence|Rhode Island|2908|East|OFF-BI-10000977|Office Supplies|Binders|Ibico Plastic Spiral Binding Combs|30.4000|1|0.00|13.9840000000000000
7667|US-2018-140158|2018-10-04|2018-10-08|Standard Class|DR-12940|Daniel Raglin|Home Office|United States|Providence|Rhode Island|2908|East|TEC-CO-10001449|Technology|Copiers|Hewlett Packard LaserJet 3310 Copier|5399.9100|9|0.00|2591.9568000000000000
7668|US-2018-140158|2018-10-04|2018-10-08|Standard Class|DR-12940|Daniel Raglin|Home Office|United States|Providence|Rhode Island|2908|East|OFF-ST-10000136|Office Supplies|Storage|Letter Size File|119.1000|3|0.00|34.5390000000000000
7669|CA-2017-130974|2017-11-27|2017-11-29|Second Class|MA-17560|Matt Abelman|Home Office|United States|Everett|Massachusetts|2149|East|OFF-PA-10000743|Office Supplies|Paper|Xerox 1977|40.0800|6|0.00|19.2384000000000000
7670|CA-2017-130974|2017-11-27|2017-11-29|Second Class|MA-17560|Matt Abelman|Home Office|United States|Everett|Massachusetts|2149|East|OFF-PA-10001019|Office Supplies|Paper|Xerox 1884|59.9400|3|0.00|28.1718000000000000
7671|CA-2017-130974|2017-11-27|2017-11-29|Second Class|MA-17560|Matt Abelman|Home Office|United States|Everett|Massachusetts|2149|East|TEC-AC-10003095|Technology|Accessories|Logitech G35 7.1-Channel Surround Sound Headset|259.9800|2|0.00|88.3932000000000000
7672|CA-2017-130974|2017-11-27|2017-11-29|Second Class|MA-17560|Matt Abelman|Home Office|United States|Everett|Massachusetts|2149|East|FUR-BO-10002916|Furniture|Bookcases|Rush Hierlooms Collection 1" Thick Stackable Bookcases|170.9800|1|0.00|32.4862000000000000
7673|CA-2017-130974|2017-11-27|2017-11-29|Second Class|MA-17560|Matt Abelman|Home Office|United States|Everett|Massachusetts|2149|East|FUR-FU-10002506|Furniture|Furnishings|Tensor "Hersey Kiss" Styled Floor Lamp|38.9700|3|0.00|4.6764000000000000
7674|CA-2017-130974|2017-11-27|2017-11-29|Second Class|MA-17560|Matt Abelman|Home Office|United States|Everett|Massachusetts|2149|East|OFF-PA-10003823|Office Supplies|Paper|Xerox 197|154.9000|5|0.00|69.7050000000000000
7675|CA-2017-130974|2017-11-27|2017-11-29|Second Class|MA-17560|Matt Abelman|Home Office|United States|Everett|Massachusetts|2149|East|FUR-TA-10004619|Furniture|Tables|Hon Non-Folding Utility Tables|446.0680|4|0.30|0.0000000000000000
7676|CA-2019-133487|2019-05-06|2019-05-09|Second Class|TS-21655|Trudy Schmidt|Consumer|United States|Rancho Cucamonga|California|91730|West|OFF-AP-10001271|Office Supplies|Appliances|Eureka The Boss Cordless Rechargeable Stick Vac|152.9400|3|0.00|41.2938000000000000
7677|CA-2016-142951|2016-10-08|2016-10-08|Same Day|JG-15115|Jack Garza|Consumer|United States|Charlotte|North Carolina|28205|South|TEC-AC-10002331|Technology|Accessories|Maxell 74 Minute CDR, 10/Pack|23.4720|3|0.20|4.9878000000000000
7678|CA-2016-133592|2016-12-31|2017-01-07|Standard Class|KM-16375|Katherine Murray|Home Office|United States|Providence|Rhode Island|2908|East|OFF-PA-10003228|Office Supplies|Paper|Xerox 1917|195.6400|4|0.00|91.9508000000000000
7679|CA-2016-133592|2016-12-31|2017-01-07|Standard Class|KM-16375|Katherine Murray|Home Office|United States|Providence|Rhode Island|2908|East|OFF-PA-10002586|Office Supplies|Paper|Xerox 1970|14.9400|3|0.00|7.0218000000000000
7680|CA-2016-133592|2016-12-31|2017-01-07|Standard Class|KM-16375|Katherine Murray|Home Office|United States|Providence|Rhode Island|2908|East|TEC-AC-10002049|Technology|Accessories|Plantronics Savi W720 Multi-Device Wireless Headset System|1687.8000|4|0.00|742.6320000000000000
7681|CA-2016-133592|2016-12-31|2017-01-07|Standard Class|KM-16375|Katherine Murray|Home Office|United States|Providence|Rhode Island|2908|East|FUR-BO-10000362|Furniture|Bookcases|Sauder Inglewood Library Bookcases|341.9600|2|0.00|78.6508000000000000
7682|CA-2016-133592|2016-12-31|2017-01-07|Standard Class|KM-16375|Katherine Murray|Home Office|United States|Providence|Rhode Island|2908|East|FUR-CH-10004218|Furniture|Chairs|Global Fabric Manager's Chair, Dark Gray|605.8800|6|0.00|151.4700000000000000
7683|CA-2017-120782|2017-04-28|2017-05-01|First Class|SD-20485|Shirley Daniels|Home Office|United States|Midland|Michigan|48640|Central|OFF-AP-10003779|Office Supplies|Appliances|Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection|186.7320|1|0.10|41.4960000000000000
7684|CA-2017-120782|2017-04-28|2017-05-01|First Class|SD-20485|Shirley Daniels|Home Office|United States|Midland|Michigan|48640|Central|OFF-BI-10003527|Office Supplies|Binders|Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind|3812.9700|3|0.00|1906.4850000000000000
7685|CA-2017-116876|2017-02-14|2017-02-21|Standard Class|TT-21070|Ted Trevino|Consumer|United States|Rochester|New York|14609|East|OFF-BI-10002897|Office Supplies|Binders|Black Avery Memo-Size 3-Ring Binder, 5 1/2" x 8 1/2"|26.4240|9|0.20|9.5787000000000000
7686|CA-2017-116876|2017-02-14|2017-02-21|Standard Class|TT-21070|Ted Trevino|Consumer|United States|Rochester|New York|14609|East|TEC-PH-10002584|Technology|Phones|Samsung Galaxy S4|625.9900|1|0.00|187.7970000000000000
7687|CA-2018-169838|2018-11-25|2018-11-29|Standard Class|BB-11545|Brenda Bowman|Corporate|United States|Jackson|Michigan|49201|Central|FUR-TA-10001095|Furniture|Tables|Chromcraft Round Conference Tables|1568.6100|9|0.00|329.4081000000000000
7688|CA-2018-169838|2018-11-25|2018-11-29|Standard Class|BB-11545|Brenda Bowman|Corporate|United States|Jackson|Michigan|49201|Central|OFF-BI-10004002|Office Supplies|Binders|Wilson Jones International Size A4 Ring Binders|17.3000|1|0.00|8.3040000000000000
7689|CA-2018-169838|2018-11-25|2018-11-29|Standard Class|BB-11545|Brenda Bowman|Corporate|United States|Jackson|Michigan|49201|Central|TEC-AC-10004518|Technology|Accessories|Memorex Mini Travel Drive 32 GB USB 2.0 Flash Drive|160.0000|8|0.00|62.4000000000000000
7690|US-2019-128951|2019-07-15|2019-07-17|First Class|RS-19420|Ricardo Sperren|Corporate|United States|Suffolk|Virginia|23434|South|OFF-AP-10002191|Office Supplies|Appliances|Belkin 8 Outlet SurgeMaster II Gold Surge Protector|179.9400|3|0.00|50.3832000000000000
7691|US-2019-128951|2019-07-15|2019-07-17|First Class|RS-19420|Ricardo Sperren|Corporate|United States|Suffolk|Virginia|23434|South|FUR-TA-10004575|Furniture|Tables|Hon 5100 Series Wood Tables|872.9400|3|0.00|157.1292000000000000
7692|US-2019-128951|2019-07-15|2019-07-17|First Class|RS-19420|Ricardo Sperren|Corporate|United States|Suffolk|Virginia|23434|South|OFF-PA-10003177|Office Supplies|Paper|Xerox 1999|12.9600|2|0.00|6.2208000000000000
7693|CA-2016-102330|2016-12-29|2017-01-03|Standard Class|AI-10855|Arianne Irving|Consumer|United States|Brentwood|California|94513|West|OFF-LA-10003923|Office Supplies|Labels|Alphabetical Labels for Top Tab Filing|88.8000|6|0.00|44.4000000000000000
7694|CA-2016-102330|2016-12-29|2017-01-03|Standard Class|AI-10855|Arianne Irving|Consumer|United States|Brentwood|California|94513|West|TEC-PH-10001051|Technology|Phones|HTC One|319.9680|4|0.20|35.9963999999999000
7695|CA-2018-118899|2018-03-22|2018-03-22|Same Day|MC-17275|Marc Crier|Consumer|United States|Seattle|Washington|98103|West|FUR-CH-10004754|Furniture|Chairs|Global Stack Chair with Arms, Black|167.8880|7|0.20|14.6902000000000000
7696|CA-2019-107958|2019-07-02|2019-07-05|First Class|AH-10120|Adrian Hane|Home Office|United States|Houston|Texas|77036|Central|OFF-PA-10000357|Office Supplies|Paper|White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11|163.9600|5|0.20|59.4355000000000000
7697|CA-2019-107958|2019-07-02|2019-07-05|First Class|AH-10120|Adrian Hane|Home Office|United States|Houston|Texas|77036|Central|OFF-BI-10001787|Office Supplies|Binders|Wilson Jones Four-Pocket Poly Binders|5.2320|4|0.80|-8.1096000000000000
7698|CA-2019-151799|2019-12-14|2019-12-18|Standard Class|BF-11170|Ben Ferrer|Home Office|United States|Lawrence|Massachusetts|1841|East|TEC-CO-10002313|Technology|Copiers|Canon PC1080F Personal Copier|1199.9800|2|0.00|467.9922000000000000
7699|CA-2019-151799|2019-12-14|2019-12-18|Standard Class|BF-11170|Ben Ferrer|Home Office|United States|Lawrence|Massachusetts|1841|East|OFF-ST-10002790|Office Supplies|Storage|Safco Industrial Shelving|73.8500|1|0.00|2.2155000000000100
7700|CA-2019-151799|2019-12-14|2019-12-18|Standard Class|BF-11170|Ben Ferrer|Home Office|United States|Lawrence|Massachusetts|1841|East|OFF-SU-10001664|Office Supplies|Supplies|Acme Office Executive Series Stainless Steel Trimmers|25.7100|3|0.00|6.6846000000000000
7701|CA-2019-151799|2019-12-14|2019-12-18|Standard Class|BF-11170|Ben Ferrer|Home Office|United States|Lawrence|Massachusetts|1841|East|OFF-FA-10001332|Office Supplies|Fasteners|Acco Banker's Clasps, 5 3/4"-Long|17.2800|6|0.00|8.1216000000000000
7702|CA-2019-151799|2019-12-14|2019-12-18|Standard Class|BF-11170|Ben Ferrer|Home Office|United States|Lawrence|Massachusetts|1841|East|FUR-TA-10003473|Furniture|Tables|Bretford Rectangular Conference Table Tops|526.5820|2|0.30|-52.6582000000000000
7703|CA-2018-114601|2018-08-26|2018-09-02|Standard Class|AA-10480|Andrew Allen|Consumer|United States|Detroit|Michigan|48234|Central|OFF-PA-10000605|Office Supplies|Paper|Xerox 1950|11.5600|2|0.00|5.6644000000000000
7704|CA-2018-114601|2018-08-26|2018-09-02|Standard Class|AA-10480|Andrew Allen|Consumer|United States|Detroit|Michigan|48234|Central|TEC-PH-10002170|Technology|Phones|ClearSounds CSC500 Amplified Spirit Phone Corded phone|209.9700|3|0.00|58.7916000000000000
7705|CA-2018-114601|2018-08-26|2018-09-02|Standard Class|AA-10480|Andrew Allen|Consumer|United States|Detroit|Michigan|48234|Central|FUR-TA-10004147|Furniture|Tables|Hon 4060 Series Tables|447.8400|4|0.00|98.5248000000000000
7706|CA-2018-114601|2018-08-26|2018-09-02|Standard Class|AA-10480|Andrew Allen|Consumer|United States|Detroit|Michigan|48234|Central|TEC-AC-10003911|Technology|Accessories|NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router|479.9700|3|0.00|163.1898000000000000
7707|CA-2018-114601|2018-08-26|2018-09-02|Standard Class|AA-10480|Andrew Allen|Consumer|United States|Detroit|Michigan|48234|Central|OFF-AR-10002578|Office Supplies|Art|Newell 335|8.6400|3|0.00|2.5056000000000000
7708|CA-2019-100237|2019-10-15|2019-10-19|Standard Class|SV-20815|Stuart Van|Corporate|United States|Orem|Utah|84057|West|OFF-AR-10001761|Office Supplies|Art|Avery Hi-Liter Smear-Safe Highlighters|11.6800|2|0.00|4.2048000000000000
7709|CA-2016-139542|2016-10-25|2016-10-29|Standard Class|EH-14185|Evan Henry|Consumer|United States|Philadelphia|Pennsylvania|19120|East|TEC-AC-10001553|Technology|Accessories|Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack|40.7760|3|0.20|0.5097000000000010
7710|CA-2016-139542|2016-10-25|2016-10-29|Standard Class|EH-14185|Evan Henry|Consumer|United States|Philadelphia|Pennsylvania|19120|East|OFF-BI-10000309|Office Supplies|Binders|GBC Twin Loop Wire Binding Elements, 9/16" Spine, Black|13.6980|3|0.70|-9.5886000000000000
7711|US-2017-142811|2017-04-02|2017-04-07|Standard Class|JL-15850|John Lucas|Consumer|United States|Mesa|Arizona|85204|West|TEC-PH-10003095|Technology|Phones|Samsung HM1900 Bluetooth Headset|87.8000|5|0.20|32.9250000000000000
7712|CA-2019-139353|2019-10-28|2019-10-30|Second Class|JM-15250|Janet Martin|Consumer|United States|Fayetteville|North Carolina|28314|South|FUR-FU-10001876|Furniture|Furnishings|Computer Room Manger, 14"|77.9520|3|0.20|15.5904000000000000
7713|CA-2019-139353|2019-10-28|2019-10-30|Second Class|JM-15250|Janet Martin|Consumer|United States|Fayetteville|North Carolina|28314|South|OFF-ST-10001522|Office Supplies|Storage|Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h|147.1840|2|0.20|-29.4368000000000000
7714|CA-2019-139353|2019-10-28|2019-10-30|Second Class|JM-15250|Janet Martin|Consumer|United States|Fayetteville|North Carolina|28314|South|OFF-PA-10000300|Office Supplies|Paper|Xerox 1936|47.9520|3|0.20|16.1838000000000000
7715|CA-2016-150203|2016-12-05|2016-12-07|First Class|JB-15925|Joni Blumstein|Consumer|United States|Los Angeles|California|90032|West|OFF-AP-10001469|Office Supplies|Appliances|Fellowes 8 Outlet Superior Workstation Surge Protector|250.2600|6|0.00|72.5754000000000000
7716|US-2019-101518|2019-11-03|2019-11-08|Standard Class|PB-19105|Peter Bühler|Consumer|United States|Philadelphia|Pennsylvania|19140|East|TEC-AC-10001553|Technology|Accessories|Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack|40.7760|3|0.20|0.5097000000000010
7717|CA-2017-149636|2017-01-06|2017-01-12|Standard Class|SP-20620|Stefania Perrino|Corporate|United States|Colorado Springs|Colorado|80906|West|OFF-PA-10004041|Office Supplies|Paper|It's Hot Message Books with Stickers, 2 3/4" x 5"|29.6000|5|0.20|9.2500000000000000
7718|CA-2017-149636|2017-01-06|2017-01-12|Standard Class|SP-20620|Stefania Perrino|Corporate|United States|Colorado Springs|Colorado|80906|West|OFF-BI-10002764|Office Supplies|Binders|Recycled Pressboard Report Cover with Reinforced Top Hinge|1.9380|2|0.70|-1.3566000000000000
7719|US-2019-146213|2019-09-09|2019-09-14|Standard Class|MC-17605|Matt Connell|Corporate|United States|Los Angeles|California|90032|West|TEC-AC-10001114|Technology|Accessories|Microsoft Wireless Mobile Mouse 4000|159.9600|4|0.00|51.1872000000000000
7720|CA-2017-108588|2017-01-05|2017-01-10|Standard Class|BG-11695|Brooke Gillingham|Corporate|United States|New York City|New York|10009|East|OFF-AR-10001615|Office Supplies|Art|Newell 34|59.5200|3|0.00|15.4752000000000000
7721|CA-2017-108588|2017-01-05|2017-01-10|Standard Class|BG-11695|Brooke Gillingham|Corporate|United States|New York City|New York|10009|East|OFF-EN-10000461|Office Supplies|Envelopes|#10- 4 1/8" x 9 1/2" Recycled Envelopes|17.4800|2|0.00|8.2156000000000000
7722|CA-2017-108588|2017-01-05|2017-01-10|Standard Class|BG-11695|Brooke Gillingham|Corporate|United States|New York City|New York|10009|East|OFF-BI-10004506|Office Supplies|Binders|Wilson Jones data.warehouse D-Ring Binders with DublLock|13.1680|2|0.20|4.6088000000000000
7723|US-2019-138086|2019-04-16|2019-04-20|Standard Class|JO-15550|Jesus Ocampo|Home Office|United States|San Francisco|California|94109|West|OFF-AP-10000027|Office Supplies|Appliances|Hoover Commercial SteamVac|40.7400|3|0.00|12.2220000000000000
7724|CA-2017-139374|2017-09-10|2017-09-14|Standard Class|AR-10345|Alex Russell|Corporate|United States|Austin|Texas|78745|Central|FUR-CH-10003981|Furniture|Chairs|Global Commerce Series Low-Back Swivel/Tilt Chairs|179.8860|1|0.30|-2.5698000000000300
7725|CA-2018-113978|2018-09-25|2018-09-29|Standard Class|TS-21505|Tony Sayre|Consumer|United States|Cleveland|Ohio|44105|East|OFF-AP-10003849|Office Supplies|Appliances|Hoover Shoulder Vac Commercial Portable Vacuum|286.2560|1|0.20|17.8910000000000000
7726|CA-2018-113978|2018-09-25|2018-09-29|Standard Class|TS-21505|Tony Sayre|Consumer|United States|Cleveland|Ohio|44105|East|OFF-ST-10004963|Office Supplies|Storage|Eldon Gobal File Keepers|24.2240|2|0.20|-4.8448000000000000
7727|CA-2018-113978|2018-09-25|2018-09-29|Standard Class|TS-21505|Tony Sayre|Consumer|United States|Cleveland|Ohio|44105|East|OFF-ST-10002574|Office Supplies|Storage|SAFCO Commercial Wire Shelving, Black|331.5360|3|0.20|-82.8840000000000000
7728|US-2017-150231|2017-03-16|2017-03-20|Second Class|JK-15640|Jim Kriz|Home Office|United States|New York City|New York|10009|East|OFF-AR-10001761|Office Supplies|Art|Avery Hi-Liter Smear-Safe Highlighters|17.5200|3|0.00|6.3072000000000000
7729|CA-2018-106915|2018-11-26|2018-12-02|Standard Class|GA-14515|George Ashbrook|Consumer|United States|El Paso|Texas|79907|Central|OFF-AR-10000716|Office Supplies|Art|DIXON Ticonderoga Erasable Checking Pencils|17.8560|4|0.20|4.2408000000000000
7730|US-2018-109260|2018-09-26|2018-10-01|Standard Class|TN-21040|Tanja Norvell|Home Office|United States|Tallahassee|Florida|32303|South|TEC-AC-10002637|Technology|Accessories|Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black)|431.9760|3|0.20|-75.5958000000000000
7731|CA-2019-104850|2019-06-13|2019-06-19|Standard Class|TW-21025|Tamara Willingham|Home Office|United States|Seattle|Washington|98103|West|FUR-CH-10003774|Furniture|Chairs|Global Wood Trimmed Manager's Task Chair, Khaki|291.1360|4|0.20|-25.4744000000000000
7732|CA-2019-140508|2019-09-18|2019-09-21|First Class|PA-19060|Pete Armstrong|Home Office|United States|Dallas|Texas|75220|Central|OFF-EN-10000927|Office Supplies|Envelopes|Jet-Pak Recycled Peel 'N' Seal Padded Mailers|114.8480|4|0.20|35.8900000000000000
7733|CA-2019-143294|2019-06-02|2019-06-08|Standard Class|JD-15790|John Dryer|Consumer|United States|Houston|Texas|77070|Central|OFF-PA-10000743|Office Supplies|Paper|Xerox 1977|10.6880|2|0.20|3.7408000000000000
7734|CA-2018-165673|2018-05-15|2018-05-19|Second Class|MN-17935|Michael Nguyen|Consumer|United States|Springfield|Ohio|45503|East|OFF-PA-10000697|Office Supplies|Paper|TOPS Voice Message Log Book, Flash Format|15.2320|4|0.20|5.5216000000000000
7735|CA-2019-134418|2019-09-15|2019-09-20|Standard Class|GM-14500|Gene McClure|Consumer|United States|Seattle|Washington|98103|West|OFF-AR-10004441|Office Supplies|Art|BIC Brite Liner Highlighters|12.4200|3|0.00|5.2164000000000000
7736|US-2018-106313|2018-08-22|2018-08-26|Standard Class|DG-13300|Deirdre Greer|Corporate|United States|Seattle|Washington|98105|West|OFF-PA-10001870|Office Supplies|Paper|Xerox 202|19.4400|3|0.00|9.3312000000000000
7737|CA-2016-105872|2016-05-30|2016-06-06|Standard Class|JG-15160|James Galang|Consumer|United States|New York City|New York|10024|East|OFF-BI-10003684|Office Supplies|Binders|Wilson Jones Legal Size Ring Binders|70.3680|4|0.20|26.3880000000000000
7738|CA-2019-108287|2019-12-18|2019-12-20|First Class|AG-10330|Alex Grayson|Consumer|United States|Charlotte|North Carolina|28205|South|OFF-AR-10001315|Office Supplies|Art|Newell 310|12.6720|9|0.20|1.4256000000000000
7739|CA-2019-141103|2019-07-30|2019-08-06|Standard Class|JF-15355|Jay Fein|Consumer|United States|Baltimore|Maryland|21215|East|TEC-PH-10003589|Technology|Phones|invisibleSHIELD by ZAGG Smudge-Free Screen Protector|89.9500|5|0.00|43.1760000000000000
7740|CA-2016-154781|2016-11-21|2016-11-26|Standard Class|SC-20680|Steve Carroll|Home Office|United States|San Francisco|California|94110|West|OFF-PA-10001609|Office Supplies|Paper|Tops Wirebound Message Log Books|6.5800|2|0.00|3.0268000000000000
